,Education,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Married,Children,time_spent,total_purchase,total_campaigns
693,0.0,13084.0,2.0,0.0,7.0,3.0,7.0,10.0,1.0,1.0,0.0,3.0,6.0,70.0,1.0,0.0,29.0,5.0,0.0
694,2.0,47570.0,67.0,1.0,20.0,0.0,2.0,31.0,3.0,2.0,2.0,2.0,7.0,73.0,0.0,2.0,121.0,9.0,0.0
695,2.0,61923.0,92.0,4.0,18.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,3.0,61.0,1.0,2.0,126.0,8.0,0.0
696,1.0,34824.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,27.0,0.0,0.0,23.0,4.0,0.0
697,2.0,26518.0,20.0,1.0,28.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,8.0,73.0,0.0,2.0,57.0,8.0,0.0
698,1.0,45938.0,273.0,11.0,178.0,62.0,83.0,29.0,2.0,8.0,4.0,6.0,6.0,61.0,0.0,0.0,636.0,20.0,0.0
699,1.0,78468.0,434.0,22.0,388.0,104.0,22.0,34.0,1.0,10.0,7.0,10.0,4.0,62.0,1.0,0.0,1004.0,28.0,1.0
700,1.0,78901.0,321.0,11.0,309.0,33.0,26.0,34.0,3.0,9.0,3.0,5.0,4.0,49.0,0.0,1.0,734.0,20.0,0.0
701,1.0,71427.0,212.0,123.0,177.0,15.0,64.0,23.0,2.0,8.0,2.0,8.0,4.0,44.0,1.0,2.0,614.0,20.0,0.0
702,1.0,71022.0,909.0,12.0,278.0,0.0,12.0,242.0,3.0,5.0,2.0,11.0,8.0,44.0,0.0,1.0,1453.0,21.0,1.0
703,2.0,90247.0,1184.0,32.0,352.0,21.0,16.0,16.0,1.0,3.0,4.0,7.0,1.0,34.0,0.0,0.0,1621.0,15.0,3.0
704,2.0,41335.0,112.0,19.0,21.0,16.0,14.0,5.0,3.0,4.0,1.0,4.0,7.0,54.0,0.0,1.0,187.0,12.0,0.0
705,1.0,71952.0,656.0,80.0,455.0,52.0,107.0,93.0,2.0,8.0,4.0,8.0,4.0,36.0,1.0,1.0,1443.0,22.0,2.0
706,2.0,35682.0,23.0,0.0,8.0,6.0,2.0,18.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,1.0,57.0,6.0,0.0
707,1.0,43185.0,537.0,6.0,42.0,16.0,6.0,30.0,2.0,9.0,3.0,6.0,8.0,71.0,0.0,1.0,637.0,20.0,0.0
708,2.0,66375.0,712.0,0.0,45.0,0.0,0.0,191.0,3.0,2.0,4.0,5.0,7.0,74.0,1.0,1.0,948.0,14.0,1.0
709,2.0,35178.0,23.0,1.0,13.0,2.0,2.0,18.0,1.0,1.0,1.0,2.0,7.0,51.0,1.0,1.0,59.0,5.0,1.0
710,1.0,25252.0,1.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,8.0,36.0,1.0,1.0,18.0,4.0,0.0
711,2.0,55250.0,664.0,58.0,83.0,32.0,0.0,66.0,4.0,7.0,5.0,10.0,5.0,57.0,0.0,1.0,903.0,26.0,0.0
712,1.0,33249.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,6.0,47.0,0.0,1.0,112.0,8.0,0.0
713,1.0,58398.0,299.0,5.0,201.0,21.0,21.0,49.0,3.0,5.0,4.0,8.0,4.0,69.0,1.0,0.0,596.0,20.0,0.0
714,1.0,50272.0,99.0,13.0,66.0,43.0,8.0,4.0,3.0,4.0,1.0,5.0,7.0,40.0,1.0,1.0,233.0,13.0,0.0
715,2.0,76618.0,749.0,40.0,294.0,121.0,160.0,147.0,1.0,3.0,2.0,5.0,1.0,47.0,1.0,0.0,1511.0,11.0,0.0
716,0.0,87305.0,345.0,25.0,501.0,63.0,138.0,80.0,1.0,5.0,3.0,8.0,2.0,62.0,0.0,0.0,1152.0,17.0,1.0
717,1.0,25851.0,9.0,4.0,18.0,7.0,5.0,5.0,2.0,2.0,0.0,3.0,7.0,44.0,1.0,1.0,48.0,7.0,0.0
718,1.0,58710.0,440.0,81.0,368.0,0.0,122.0,174.0,6.0,11.0,5.0,9.0,6.0,52.0,0.0,1.0,1185.0,31.0,0.0
719,1.0,45160.0,8.0,2.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,64.0,0.0,2.0,21.0,4.0,0.0
720,2.0,74806.0,670.0,9.0,249.0,0.0,28.0,9.0,2.0,5.0,4.0,5.0,4.0,57.0,1.0,1.0,965.0,16.0,0.0
721,1.0,59111.0,524.0,0.0,134.0,28.0,28.0,155.0,1.0,11.0,1.0,8.0,7.0,68.0,1.0,0.0,869.0,21.0,0.0
722,2.0,18988.0,6.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,7.0,38.0,1.0,1.0,16.0,6.0,0.0
723,1.0,72190.0,597.0,166.0,597.0,172.0,166.0,249.0,1.0,5.0,6.0,4.0,3.0,57.0,1.0,0.0,1947.0,16.0,0.0
724,1.0,7500.0,7.0,0.0,12.0,13.0,7.0,32.0,5.0,4.0,1.0,2.0,9.0,46.0,1.0,1.0,71.0,12.0,1.0
725,1.0,44794.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,56.0,1.0,1.0,65.0,6.0,0.0
726,1.0,80395.0,445.0,25.0,706.0,80.0,76.0,48.0,1.0,6.0,5.0,12.0,2.0,67.0,1.0,0.0,1380.0,24.0,1.0
727,2.0,75012.0,294.0,142.0,218.0,164.0,58.0,151.0,1.0,3.0,8.0,11.0,1.0,46.0,0.0,0.0,1027.0,23.0,0.0
728,2.0,56962.0,292.0,3.0,77.0,10.0,3.0,26.0,7.0,6.0,3.0,5.0,7.0,57.0,1.0,3.0,411.0,21.0,0.0
729,1.0,89891.0,412.0,22.0,132.0,59.0,28.0,183.0,1.0,11.0,6.0,8.0,4.0,31.0,1.0,0.0,836.0,26.0,1.0
730,2.0,35946.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,73.0,0.0,2.0,11.0,4.0,0.0
731,2.0,53593.0,349.0,4.0,78.0,6.0,0.0,43.0,8.0,7.0,2.0,6.0,8.0,69.0,1.0,2.0,480.0,23.0,0.0
732,1.0,66373.0,328.0,9.0,124.0,12.0,24.0,109.0,7.0,4.0,2.0,10.0,3.0,44.0,1.0,2.0,606.0,23.0,0.0
733,2.0,45072.0,144.0,2.0,99.0,7.0,2.0,30.0,5.0,6.0,1.0,4.0,8.0,74.0,0.0,3.0,284.0,16.0,0.0
734,1.0,89694.0,1126.0,28.0,211.0,37.0,28.0,42.0,3.0,4.0,3.0,4.0,5.0,49.0,0.0,2.0,1472.0,14.0,3.0
735,1.0,72025.0,967.0,0.0,617.0,43.0,50.0,0.0,1.0,4.0,8.0,13.0,2.0,73.0,1.0,0.0,1677.0,26.0,3.0
736,1.0,67432.0,432.0,79.0,341.0,177.0,136.0,170.0,2.0,8.0,5.0,4.0,4.0,49.0,1.0,1.0,1335.0,19.0,0.0
737,2.0,70545.0,138.0,39.0,63.0,55.0,18.0,21.0,1.0,4.0,1.0,7.0,2.0,70.0,1.0,1.0,334.0,13.0,0.0
738,0.0,17487.0,0.0,0.0,1.0,7.0,4.0,6.0,1.0,1.0,0.0,2.0,7.0,33.0,1.0,1.0,18.0,4.0,0.0
739,1.0,62882.0,509.0,133.0,497.0,78.0,24.0,97.0,2.0,7.0,5.0,6.0,4.0,53.0,1.0,1.0,1338.0,20.0,0.0
740,2.0,64108.0,948.0,10.0,86.0,13.0,21.0,21.0,4.0,6.0,9.0,11.0,5.0,69.0,0.0,1.0,1099.0,30.0,0.0
741,2.0,34941.0,39.0,2.0,25.0,4.0,3.0,24.0,2.0,3.0,0.0,3.0,8.0,66.0,1.0,2.0,97.0,8.0,0.0
742,2.0,48767.0,28.0,1.0,21.0,3.0,0.0,10.0,3.0,2.0,1.0,3.0,5.0,72.0,0.0,3.0,63.0,9.0,0.0
743,0.0,38702.0,13.0,11.0,24.0,13.0,8.0,40.0,2.0,3.0,0.0,4.0,6.0,44.0,1.0,1.0,109.0,9.0,0.0
744,1.0,82224.0,307.0,26.0,360.0,138.0,31.0,40.0,1.0,6.0,9.0,5.0,3.0,58.0,1.0,0.0,902.0,21.0,1.0
745,1.0,83844.0,901.0,31.0,345.0,75.0,31.0,191.0,1.0,4.0,4.0,11.0,1.0,70.0,1.0,0.0,1574.0,20.0,1.0
746,0.0,17003.0,2.0,5.0,12.0,4.0,8.0,7.0,3.0,2.0,0.0,4.0,5.0,47.0,1.0,1.0,38.0,9.0,0.0
747,1.0,71163.0,283.0,17.0,372.0,138.0,106.0,44.0,1.0,3.0,8.0,12.0,1.0,27.0,0.0,0.0,960.0,24.0,0.0
748,1.0,33697.0,4.0,3.0,7.0,0.0,3.0,11.0,1.0,1.0,0.0,2.0,7.0,52.0,0.0,1.0,28.0,4.0,1.0
749,0.0,63564.0,769.0,80.0,252.0,15.0,34.0,65.0,1.0,10.0,10.0,7.0,6.0,68.0,1.0,0.0,1215.0,28.0,1.0
750,2.0,83443.0,518.0,42.0,742.0,55.0,56.0,84.0,1.0,6.0,10.0,5.0,2.0,50.0,1.0,0.0,1497.0,22.0,0.0
751,2.0,51518.0,350.0,8.0,66.0,17.0,4.0,4.0,2.0,3.0,2.0,10.0,3.0,64.0,1.0,1.0,449.0,17.0,0.0
752,1.0,58330.0,445.0,53.0,213.0,104.0,98.0,151.0,1.0,6.0,4.0,13.0,4.0,47.0,0.0,1.0,1064.0,24.0,0.0
753,1.0,80952.0,778.0,178.0,689.0,41.0,27.0,44.0,1.0,8.0,5.0,11.0,8.0,53.0,1.0,0.0,1757.0,25.0,3.0
754,1.0,75507.0,709.0,93.0,374.0,104.0,80.0,80.0,1.0,8.0,6.0,6.0,3.0,43.0,1.0,0.0,1440.0,21.0,0.0
755,0.0,63855.0,359.0,35.0,314.0,93.0,116.0,89.0,1.0,7.0,3.0,13.0,4.0,44.0,1.0,0.0,1006.0,24.0,0.0
756,2.0,62220.0,799.0,12.0,375.0,16.0,12.0,12.0,5.0,7.0,6.0,5.0,6.0,50.0,1.0,1.0,1226.0,23.0,0.0
757,1.0,58512.0,895.0,10.0,101.0,13.0,0.0,152.0,5.0,3.0,4.0,8.0,8.0,58.0,1.0,1.0,1171.0,20.0,0.0
758,2.0,40662.0,40.0,2.0,23.0,0.0,4.0,23.0,2.0,2.0,1.0,3.0,4.0,43.0,1.0,1.0,92.0,8.0,0.0
759,2.0,38829.0,76.0,0.0,7.0,0.0,0.0,16.0,1.0,3.0,2.0,2.0,5.0,63.0,1.0,1.0,99.0,8.0,0.0
760,0.0,35523.0,11.0,5.0,22.0,12.0,5.0,11.0,2.0,3.0,0.0,3.0,7.0,41.0,1.0,1.0,66.0,8.0,0.0
761,1.0,79146.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,55.0,0.0,2.0,564.0,19.0,0.0
762,2.0,78285.0,647.0,107.0,391.0,175.0,67.0,40.0,1.0,6.0,4.0,10.0,3.0,34.0,1.0,0.0,1427.0,21.0,0.0
763,2.0,31626.0,39.0,1.0,9.0,2.0,1.0,34.0,1.0,2.0,1.0,2.0,7.0,44.0,0.0,1.0,86.0,6.0,1.0
764,1.0,75127.0,203.0,35.0,305.0,46.0,17.0,227.0,1.0,2.0,11.0,5.0,1.0,70.0,0.0,0.0,833.0,19.0,0.0
765,1.0,48726.0,138.0,3.0,38.0,4.0,0.0,59.0,3.0,3.0,2.0,4.0,6.0,67.0,1.0,1.0,242.0,12.0,0.0
766,1.0,74985.0,587.0,51.0,898.0,247.0,0.0,86.0,1.0,3.0,6.0,7.0,2.0,45.0,1.0,0.0,1869.0,17.0,0.0
767,1.0,67430.0,595.0,97.0,291.0,127.0,133.0,121.0,1.0,11.0,5.0,12.0,6.0,35.0,1.0,0.0,1364.0,29.0,0.0
768,0.0,46891.0,43.0,12.0,23.0,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,57.0,1.0,1.0,183.0,8.0,0.0
769,2.0,62058.0,301.0,7.0,74.0,10.0,0.0,58.0,4.0,6.0,1.0,7.0,6.0,66.0,1.0,1.0,450.0,18.0,0.0
770,1.0,72063.0,180.0,32.0,348.0,76.0,32.0,90.0,2.0,5.0,2.0,12.0,2.0,43.0,1.0,1.0,758.0,21.0,0.0
771,2.0,78939.0,794.0,115.0,243.0,150.0,0.0,205.0,1.0,8.0,5.0,6.0,3.0,71.0,1.0,0.0,1507.0,20.0,0.0
772,1.0,42720.0,392.0,5.0,91.0,28.0,26.0,112.0,8.0,7.0,3.0,7.0,8.0,57.0,0.0,2.0,654.0,25.0,0.0
773,1.0,33622.0,39.0,1.0,22.0,3.0,4.0,12.0,3.0,2.0,0.0,4.0,7.0,50.0,1.0,2.0,81.0,9.0,0.0
774,2.0,6835.0,107.0,2.0,12.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,20.0,65.0,1.0,1.0,137.0,1.0,0.0
775,1.0,41452.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,69.0,1.0,2.0,16.0,4.0,0.0
776,2.0,40760.0,70.0,0.0,17.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,6.0,57.0,0.0,1.0,93.0,8.0,0.0
777,2.0,74250.0,680.0,11.0,392.0,75.0,0.0,0.0,1.0,2.0,11.0,4.0,1.0,64.0,1.0,0.0,1158.0,18.0,0.0
778,2.0,51124.0,26.0,1.0,11.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,3.0,67.0,0.0,2.0,43.0,6.0,0.0
779,1.0,72258.0,522.0,0.0,522.0,227.0,120.0,134.0,2.0,6.0,9.0,5.0,2.0,51.0,0.0,1.0,1525.0,22.0,0.0
780,2.0,71466.0,412.0,12.0,546.0,78.0,182.0,0.0,1.0,4.0,4.0,10.0,1.0,48.0,0.0,0.0,1230.0,19.0,0.0
781,1.0,36283.0,6.0,5.0,5.0,8.0,0.0,5.0,2.0,1.0,0.0,3.0,4.0,46.0,1.0,2.0,29.0,6.0,0.0
782,1.0,20587.0,2.0,3.0,6.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,7.0,52.0,0.0,1.0,25.0,5.0,0.0
783,1.0,30467.0,1.0,3.0,8.0,2.0,5.0,5.0,1.0,1.0,0.0,2.0,7.0,50.0,1.0,1.0,24.0,4.0,0.0
784,1.0,31590.0,6.0,2.0,15.0,6.0,6.0,3.0,1.0,1.0,0.0,3.0,8.0,50.0,1.0,1.0,38.0,5.0,0.0
785,0.0,20425.0,4.0,12.0,5.0,3.0,16.0,17.0,2.0,2.0,0.0,3.0,7.0,36.0,1.0,1.0,57.0,7.0,0.0
786,2.0,17144.0,18.0,2.0,19.0,0.0,2.0,6.0,5.0,3.0,0.0,4.0,7.0,62.0,1.0,2.0,47.0,12.0,0.0
787,2.0,42564.0,324.0,48.0,186.0,39.0,18.0,198.0,6.0,6.0,8.0,4.0,7.0,54.0,0.0,1.0,813.0,24.0,1.0
788,2.0,43783.0,327.0,9.0,125.0,25.0,4.0,139.0,6.0,7.0,1.0,8.0,7.0,44.0,1.0,1.0,629.0,22.0,1.0
789,1.0,40780.0,229.0,27.0,71.0,13.0,3.0,34.0,4.0,7.0,1.0,5.0,9.0,46.0,0.0,1.0,377.0,17.0,0.0
790,2.0,62847.0,521.0,168.0,706.0,80.0,76.0,61.0,1.0,3.0,6.0,4.0,2.0,77.0,1.0,0.0,1612.0,14.0,0.0
791,2.0,82017.0,184.0,23.0,446.0,30.0,23.0,23.0,1.0,5.0,4.0,7.0,2.0,65.0,1.0,0.0,729.0,17.0,3.0
792,1.0,16813.0,4.0,8.0,11.0,12.0,2.0,13.0,1.0,2.0,0.0,3.0,7.0,72.0,0.0,0.0,50.0,6.0,1.0
793,1.0,51267.0,183.0,2.0,64.0,7.0,2.0,12.0,4.0,3.0,3.0,5.0,4.0,44.0,1.0,2.0,270.0,15.0,0.0
794,1.0,46524.0,31.0,19.0,35.0,26.0,14.0,52.0,2.0,1.0,1.0,5.0,3.0,61.0,0.0,1.0,177.0,9.0,0.0
795,2.0,45183.0,219.0,3.0,60.0,12.0,9.0,12.0,1.0,4.0,1.0,7.0,7.0,60.0,0.0,0.0,315.0,13.0,1.0
796,2.0,70421.0,479.0,28.0,136.0,75.0,14.0,35.0,3.0,10.0,3.0,7.0,6.0,68.0,1.0,1.0,767.0,23.0,0.0
797,0.0,60161.0,584.0,44.0,212.0,46.0,8.0,177.0,3.0,11.0,4.0,8.0,8.0,57.0,0.0,1.0,1071.0,26.0,0.0
798,1.0,73926.0,627.0,91.0,597.0,159.0,91.0,15.0,1.0,6.0,5.0,12.0,3.0,49.0,1.0,0.0,1580.0,24.0,0.0
799,1.0,19329.0,24.0,1.0,16.0,12.0,2.0,5.0,3.0,4.0,0.0,3.0,8.0,54.0,1.0,1.0,60.0,10.0,0.0
800,2.0,61872.0,330.0,5.0,159.0,36.0,27.0,16.0,4.0,4.0,4.0,9.0,4.0,52.0,1.0,1.0,573.0,21.0,0.0
801,1.0,46984.0,19.0,1.0,10.0,2.0,1.0,8.0,1.0,1.0,0.0,3.0,5.0,66.0,0.0,2.0,41.0,5.0,0.0
802,1.0,34838.0,28.0,23.0,29.0,29.0,14.0,47.0,3.0,2.0,1.0,4.0,6.0,71.0,1.0,2.0,170.0,10.0,0.0
803,2.0,82716.0,606.0,148.0,228.0,15.0,148.0,22.0,1.0,6.0,8.0,13.0,2.0,78.0,0.0,0.0,1167.0,28.0,0.0
804,1.0,48192.0,1039.0,43.0,204.0,153.0,58.0,29.0,3.0,2.0,8.0,12.0,8.0,64.0,1.0,0.0,1526.0,25.0,3.0
805,2.0,49681.0,411.0,0.0,26.0,0.0,0.0,21.0,6.0,7.0,1.0,7.0,7.0,46.0,1.0,2.0,458.0,21.0,0.0
806,2.0,56850.0,34.0,1.0,19.0,2.0,7.0,0.0,1.0,1.0,1.0,3.0,2.0,51.0,1.0,1.0,63.0,6.0,0.0
807,1.0,55267.0,161.0,28.0,136.0,32.0,3.0,45.0,4.0,3.0,4.0,6.0,3.0,65.0,1.0,1.0,405.0,17.0,0.0
808,1.0,59666.0,623.0,53.0,178.0,23.0,17.0,133.0,7.0,3.0,2.0,8.0,8.0,50.0,1.0,2.0,1027.0,20.0,1.0
809,1.0,72504.0,604.0,26.0,470.0,123.0,161.0,94.0,2.0,5.0,9.0,6.0,2.0,50.0,0.0,1.0,1478.0,22.0,0.0
810,1.0,26872.0,3.0,10.0,8.0,3.0,16.0,32.0,1.0,1.0,1.0,2.0,6.0,41.0,1.0,0.0,72.0,5.0,0.0
811,1.0,21359.0,12.0,2.0,17.0,6.0,1.0,10.0,2.0,2.0,0.0,3.0,8.0,50.0,0.0,1.0,48.0,7.0,0.0
812,1.0,73170.0,184.0,174.0,256.0,50.0,30.0,32.0,1.0,5.0,4.0,6.0,2.0,47.0,0.0,0.0,726.0,16.0,0.0
813,2.0,52750.0,393.0,0.0,239.0,90.0,69.0,69.0,6.0,5.0,7.0,9.0,4.0,67.0,1.0,1.0,860.0,27.0,0.0
814,2.0,91820.0,410.0,73.0,747.0,76.0,161.0,30.0,0.0,5.0,5.0,12.0,1.0,36.0,1.0,0.0,1497.0,22.0,0.0
815,2.0,65968.0,376.0,9.0,83.0,19.0,4.0,4.0,2.0,5.0,4.0,7.0,3.0,52.0,1.0,1.0,495.0,18.0,0.0
816,1.0,30772.0,7.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,6.0,46.0,1.0,2.0,20.0,4.0,0.0
817,1.0,22507.0,68.0,0.0,226.0,51.0,157.0,68.0,3.0,10.0,2.0,4.0,9.0,68.0,0.0,0.0,570.0,19.0,0.0
818,1.0,65685.0,642.0,14.0,49.0,0.0,7.0,57.0,1.0,9.0,2.0,9.0,5.0,50.0,1.0,1.0,769.0,21.0,0.0
819,0.0,25804.0,8.0,7.0,9.0,13.0,6.0,12.0,2.0,2.0,0.0,3.0,8.0,44.0,1.0,1.0,55.0,7.0,0.0
820,2.0,76412.0,840.0,53.0,804.0,23.0,71.0,17.0,1.0,5.0,4.0,8.0,3.0,42.0,0.0,0.0,1808.0,18.0,2.0
821,1.0,22063.0,7.0,10.0,13.0,3.0,11.0,11.0,2.0,2.0,0.0,3.0,7.0,50.0,1.0,1.0,55.0,7.0,0.0
822,1.0,57091.0,464.0,5.0,64.0,7.0,0.0,37.0,1.0,7.0,3.0,7.0,5.0,61.0,0.0,0.0,577.0,18.0,1.0
823,1.0,22419.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,59.0,1.0,0.0,162.0,8.0,0.0
824,1.0,87771.0,1492.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,63.0,1.0,1.0,1957.0,20.0,4.0
825,0.0,78353.0,752.0,122.0,476.0,39.0,153.0,34.0,1.0,10.0,2.0,11.0,8.0,63.0,0.0,1.0,1576.0,24.0,0.0
826,1.0,93404.0,1279.0,15.0,287.0,20.0,0.0,15.0,3.0,3.0,4.0,7.0,5.0,68.0,1.0,3.0,1616.0,17.0,2.0
827,1.0,37859.0,22.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,60.0,0.0,3.0,36.0,6.0,0.0
828,2.0,80995.0,860.0,28.0,409.0,73.0,56.0,56.0,1.0,8.0,9.0,4.0,4.0,64.0,0.0,1.0,1482.0,22.0,0.0
829,1.0,16529.0,3.0,0.0,5.0,13.0,0.0,1.0,1.0,1.0,0.0,3.0,6.0,38.0,1.0,1.0,22.0,5.0,0.0
830,2.0,55412.0,10.0,5.0,28.0,11.0,1.0,8.0,1.0,2.0,0.0,3.0,5.0,46.0,0.0,2.0,63.0,6.0,0.0
831,1.0,48789.0,351.0,16.0,156.0,7.0,5.0,145.0,1.0,6.0,4.0,7.0,6.0,30.0,0.0,0.0,680.0,18.0,0.0
832,2.0,56575.0,421.0,5.0,90.0,0.0,16.0,10.0,3.0,7.0,3.0,7.0,5.0,55.0,1.0,2.0,542.0,20.0,0.0
833,0.0,25130.0,2.0,5.0,7.0,0.0,18.0,18.0,2.0,2.0,0.0,3.0,7.0,42.0,1.0,1.0,50.0,7.0,0.0
834,1.0,35441.0,25.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,8.0,55.0,1.0,2.0,39.0,6.0,0.0
835,1.0,71391.0,336.0,123.0,274.0,46.0,123.0,141.0,5.0,6.0,5.0,12.0,3.0,66.0,1.0,1.0,1043.0,28.0,0.0
836,2.0,49494.0,191.0,9.0,97.0,0.0,6.0,82.0,2.0,6.0,1.0,5.0,7.0,50.0,0.0,1.0,385.0,14.0,0.0
837,1.0,81702.0,563.0,50.0,774.0,28.0,31.0,187.0,1.0,7.0,7.0,12.0,3.0,42.0,0.0,0.0,1633.0,27.0,0.0
838,0.0,45889.0,31.0,0.0,6.0,0.0,1.0,8.0,1.0,1.0,0.0,3.0,6.0,42.0,0.0,1.0,46.0,5.0,0.0
839,1.0,56628.0,479.0,5.0,82.0,7.0,17.0,171.0,2.0,7.0,6.0,5.0,5.0,45.0,0.0,1.0,761.0,20.0,1.0
840,1.0,34026.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,72.0,1.0,2.0,76.0,9.0,0.0
841,1.0,40049.0,91.0,65.0,52.0,10.0,44.0,28.0,3.0,3.0,2.0,6.0,5.0,48.0,1.0,1.0,290.0,14.0,0.0
842,1.0,34176.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,34.0,0.0,1.0,89.0,11.0,0.0
843,1.0,19419.0,2.0,14.0,28.0,16.0,3.0,7.0,4.0,4.0,0.0,3.0,9.0,41.0,1.0,1.0,70.0,11.0,0.0
844,0.0,82504.0,362.0,50.0,431.0,134.0,35.0,54.0,1.0,3.0,6.0,7.0,1.0,62.0,1.0,0.0,1066.0,17.0,0.0
845,1.0,81205.0,724.0,74.0,929.0,97.0,55.0,130.0,1.0,5.0,6.0,7.0,2.0,52.0,1.0,0.0,2009.0,19.0,3.0
846,0.0,61618.0,605.0,91.0,399.0,0.0,45.0,205.0,2.0,3.0,6.0,8.0,3.0,31.0,0.0,0.0,1345.0,19.0,0.0
847,2.0,55284.0,547.0,7.0,140.0,0.0,7.0,63.0,3.0,7.0,5.0,8.0,5.0,66.0,0.0,1.0,764.0,23.0,0.0
848,1.0,49980.0,104.0,1.0,54.0,13.0,9.0,14.0,2.0,3.0,1.0,5.0,5.0,59.0,0.0,1.0,195.0,11.0,0.0
849,1.0,15072.0,8.0,2.0,15.0,0.0,10.0,18.0,4.0,3.0,1.0,3.0,5.0,42.0,1.0,2.0,53.0,11.0,0.0
850,1.0,49166.0,224.0,2.0,25.0,7.0,0.0,110.0,2.0,5.0,3.0,3.0,6.0,48.0,0.0,1.0,368.0,13.0,0.0
851,2.0,65324.0,384.0,0.0,102.0,21.0,32.0,5.0,3.0,6.0,2.0,9.0,4.0,68.0,1.0,1.0,544.0,20.0,0.0
852,0.0,82347.0,556.0,54.0,845.0,202.0,133.0,63.0,1.0,7.0,7.0,10.0,3.0,65.0,1.0,0.0,1853.0,25.0,2.0
853,2.0,30843.0,24.0,0.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,5.0,56.0,1.0,2.0,35.0,6.0,1.0
854,2.0,46374.0,408.0,0.0,21.0,0.0,0.0,17.0,3.0,7.0,1.0,7.0,8.0,48.0,1.0,1.0,446.0,18.0,2.0
855,1.0,60474.0,265.0,199.0,303.0,234.0,9.0,170.0,7.0,10.0,2.0,12.0,7.0,43.0,0.0,1.0,1180.0,31.0,0.0
856,2.0,38576.0,34.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,49.0,1.0,1.0,41.0,5.0,0.0
857,1.0,55357.0,374.0,64.0,116.0,84.0,25.0,64.0,3.0,6.0,2.0,11.0,5.0,37.0,1.0,2.0,727.0,22.0,0.0
858,1.0,37758.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,56.0,1.0,2.0,40.0,6.0,0.0
859,0.0,85710.0,600.0,20.0,350.0,29.0,30.0,33.0,1.0,6.0,9.0,10.0,2.0,33.0,1.0,0.0,1062.0,26.0,1.0
860,1.0,23228.0,13.0,2.0,18.0,6.0,1.0,0.0,2.0,2.0,0.0,3.0,8.0,53.0,1.0,1.0,40.0,7.0,0.0
861,2.0,44602.0,167.0,2.0,89.0,0.0,0.0,34.0,6.0,6.0,1.0,4.0,8.0,53.0,1.0,2.0,292.0,17.0,0.0
862,1.0,7500.0,0.0,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,3.0,6.0,35.0,1.0,0.0,15.0,4.0,0.0
863,0.0,38683.0,46.0,35.0,69.0,84.0,41.0,66.0,6.0,4.0,1.0,6.0,7.0,33.0,1.0,1.0,341.0,17.0,0.0
864,0.0,49514.0,88.0,39.0,78.0,58.0,13.0,93.0,2.0,6.0,1.0,4.0,7.0,47.0,0.0,1.0,369.0,13.0,0.0
865,2.0,57906.0,243.0,11.0,119.0,10.0,3.0,15.0,3.0,4.0,2.0,8.0,4.0,49.0,1.0,1.0,401.0,17.0,0.0
866,2.0,43456.0,275.0,11.0,68.0,25.0,7.0,7.0,3.0,5.0,1.0,8.0,5.0,56.0,0.0,1.0,393.0,17.0,0.0
